ID,device_type,brand,model,release_year,os,form_factor,cpu_brand,cpu_model,cpu_tier,cpu_cores,cpu_threads,cpu_base_ghz,cpu_boost_ghz,gpu_brand,gpu_model,gpu_tier,vram_gb,ram_gb,storage_type,storage_gb,storage_drive_count,display_type,display_size_in,resolution,refresh_hz,battery_wh,charger_watts,psu_watts,wifi,bluetooth,weight_kg,warranty_months,price
87389,Desktop,MSI,MSI Strix HSU,2023,Windows,Mini-ITX,AMD,AMD Ryzen 5 3475,3,10,20,2.8,3.8,NVIDIA,RTX 40 70,3,8,32,NVMe,512,1,OLED,27.0,2560x1440,144,0,0,850,Wi-Fi 6E,5.2,9.0,24,1936.99
25141,Laptop,Lenovo,Lenovo Stealth K7W,2025,Windows,Ultrabook,AMD,AMD Ryzen 5 4502,3,10,20,2.4,3.3,NVIDIA,RTX 40 60,2,6,16,SSD,512,1,Mini-LED,13.3,1920x1080,240,90,45,0,Wi-Fi 6E,5.1,1.32,24,1955.99
80062,Laptop,Dell,Dell Zen AWQ,2021,Windows,Workstation,Intel,Intel i5-11832,2,6,12,2.2,3.2,Intel,Arc B380,2,0,24,SSD,2048,2,Mini-LED,15.6,1920x1080,120,80,90,0,Wi-Fi 6,5.0,1.7,24,1933.99
24896,Laptop,ASUS,ASUS Slim HSZ,2022,Linux,Ultrabook,Intel,Intel i5-10924,3,8,16,2.4,3.5,Intel,Arc A580,3,0,32,NVMe,512,1,LED,15.6,2560x1600,60,60,65,0,Wi-Fi 6E,5.3,1.7,12,1623.99
9434,Desktop,ASUS,ASUS Think OYZ,2024,Windows,Full-Tower,AMD,AMD Ryzen 7 3730,4,12,24,3.0,3.8,NVIDIA,RTX 20 80 Ti,5,12,64,NVMe,256,1,OLED,24.0,2560x1440,144,0,0,1000,Wi-Fi 5,5.1,7.0,24,2446.99
14311,Laptop,Lenovo,Lenovo Think HFG,2024,Windows,2-in-1,AMD,AMD Ryzen 5 5345,3,10,18,2.4,3.3,AMD,RX 5000 60,2,6,16,HDD,256,1,LED,15.6,1920x1080,240,70,65,0,Wi-Fi 6,5.1,2.0,24,1358.99
7108,Laptop,HP,HP Nitro 7E8,2025,Windows,Mainstream,AMD,AMD Ryzen 5 4745,3,8,16,2.4,3.2,NVIDIA,RTX 40 60,2,6,16,HDD,512,1,IPS,15.6,3840x2160,120,80,45,0,Wi-Fi 6,5.2,1.7,24,2155.99
52353,Desktop,Samsung,Samsung Think KRR,2020,Windows,ATX,Intel,Intel i5-11118,2,10,20,2.6,3.4,NVIDIA,RTX 30 50,1,4,8,NVMe,512,3,IPS,24.0,2560x1440,60,0,0,650,Wi-Fi 6,5.1,6.0,36,1159.99
29845,Desktop,Samsung,Samsung Creator SM7,2025,Windows,ATX,AMD,AMD Ryzen 7 5489,5,18,36,3.2,4.2,Intel,Arc A770,5,2,112,SSD,256,1,QLED,24.0,1920x1080,120,0,0,550,Wi-Fi 6,5.2,12.0,24,2436.99
69782,Laptop,Samsung,Samsung Air 9XD,2021,Linux,Mainstream,Intel,Intel i5-10631,2,6,12,2.2,3.0,AMD,RX 6000 50,1,4,8,NVMe,256,2,IPS,15.6,1920x1080,120,60,65,0,Wi-Fi 6,5.2,1.5,36,1144.99
53789,Laptop,MSI,MSI Nitro 07F,2024,Windows,Gaming,Intel,Intel i7-13767,4,12,24,2.6,3.7,NVIDIA,RTX 30 80,4,10,64,Hybrid,512,1,OLED,13.3,1920x1080,60,80,120,0,Wi-Fi 6,5.2,1.82,36,2494.99
22023,Desktop,ASUS,ASUS Station M6H,2024,macOS,ATX,AMD,AMD Ryzen 5 3574,3,10,20,2.8,3.6,Intel,Arc A580,3,6,32,SSD,1024,4,OLED,24.0,2560x1440,240,0,0,550,Wi-Fi 6,5.2,10.0,12,2339.99
20308,Desktop,Acer,Acer Forge WZY,2022,macOS,Micro-ATX,AMD,AMD Ryzen 5 7563,3,8,16,2.8,3.9,NVIDIA,RTX 20 80,4,10,48,NVMe,1024,3,OLED,32.0,1920x1080,120,0,0,850,Wi-Fi 6,5.1,11.0,24,2116.99
80092,Laptop,Samsung,Samsung Stealth 14V,2025,Windows,Ultrabook,Intel,Intel i5-14754,3,10,20,2.4,3.4,NVIDIA,RTX 40 70,3,8,32,Hybrid,1024,1,OLED,16.0,3840x2160,60,70,180,0,Wi-Fi 6,5.3,1.53,24,2440.99
10744,Desktop,Apple,Apple Station LS2,2024,macOS,ATX,Apple,Apple M3,4,16,16,3.0,3.9,Apple,Apple Integrated,3,0,32,NVMe,512,1,Mini-LED,27.0,2560x1440,120,0,0,650,Wi-Fi 6E,5.2,4.0,24,2466.99
67030,Laptop,Dell,Dell Slim K5K,2023,macOS,Gaming,Intel,Intel i3-10419,1,4,8,2.0,2.8,Apple,Apple Integrated,1,4,8,NVMe,256,1,LED,13.3,2560x1600,120,60,45,0,Wi-Fi 5,5.2,1.12,12,1293.99
72039,Laptop,MSI,MSI Pro UYM,2024,Windows,Workstation,Intel,Intel i9-11606,6,24,48,3.0,4.0,Intel,Arc A770 Limited,6,0,128,Hybrid,2048,1,LED,14.0,1920x1080,120,50,90,0,Wi-Fi 6E,5.3,2.87,48,3155.99
68564,Laptop,Apple,Apple Legion SKK,2023,macOS,Ultrabook,Apple,Apple M1 Max,4,14,14,2.6,3.7,Apple,Apple Integrated,2,6,32,NVMe,256,1,IPS,14.0,2560x1600,60,50,120,0,Wi-Fi 6E,5.3,1.37,12,2730.99
46990,Laptop,Dell,Dell Pro S48,2022,Windows,Mainstream,Intel,Intel i5-14144,3,8,16,2.4,3.5,NVIDIA,RTX 40 50,1,4,16,SSD,256,1,OLED,15.6,1920x1080,165,90,90,0,Wi-Fi 5,5.3,1.3,24,1823.99
60097,Laptop,Lenovo,Lenovo Air OVV,2021,Windows,Gaming,Intel,Intel i9-12467,6,24,46,3.0,3.9,NVIDIA,RTX 20 90,6,16,128,SSD,4096,1,QLED,16.0,2560x1600,90,50,45,0,Wi-Fi 6E,5.1,1.53,24,3085.99
3229,Laptop,Dell,Dell Blade 549,2024,Windows,2-in-1,Intel,Intel i5-12334,2,6,12,2.2,3.2,NVIDIA,RTX 40 50,1,4,8,SSD,512,1,Mini-LED,16.0,2560x1600,60,56,120,0,Wi-Fi 5,5.2,3.03,24,1543.99
76761,Laptop,Dell,Dell Creator 5OH,2022,ChromeOS,Workstation,Intel,Intel i5-12568,2,6,12,2.2,3.2,AMD,RX 6000 60,2,6,16,NVMe,1024,1,OLED,14.0,3840x2160,120,56,65,0,Wi-Fi 5,5.2,1.57,12,2403.99
57476,Desktop,Lenovo,Lenovo Station CY3,2025,Windows,SFF,AMD,AMD Ryzen 7 3400,5,16,32,3.2,4.3,NVIDIA,RTX 40 90,6,16,96,HDD,1024,3,IPS,27.0,2560x1440,90,0,0,850,Wi-Fi 6,5.0,5.0,12,2525.99
25459,Desktop,Gigabyte,Gigabyte Arena KK6,2021,Windows,ATX,Intel,Intel i7-11120,4,12,24,3.0,4.0,NVIDIA,RTX 30 70,3,8,40,NVMe,2048,3,LED,32.0,1920x1080,60,0,0,550,Wi-Fi 6E,5.2,4.0,24,1681.99
29435,Desktop,Razer,Razer Creator B0Q,2023,macOS,Mini-ITX,Intel,Intel i3-13779,1,4,8,2.4,3.3,AMD,RX 7000 60,2,6,8,Hybrid,1024,3,IPS,24.0,1920x1080,120,0,0,850,Wi-Fi 7,5.2,7.0,24,1611.99
13166,Laptop,Gigabyte,Gigabyte Air R77,2021,Linux,Mainstream,Intel,Intel i5-10767,2,8,16,2.2,3.1,NVIDIA,RTX 40 60,2,6,32,SSD,1024,1,IPS,15.6,1920x1080,90,90,120,0,Wi-Fi 6E,5.1,1.5,12,1291.99
8020,Laptop,Lenovo,Lenovo Legion MLK,2024,Windows,Mainstream,Intel,Intel i5-14917,3,8,16,2.4,3.2,NVIDIA,RTX 30 60,2,6,16,SSD,256,1,OLED,17.3,1920x1080,60,80,120,0,Wi-Fi 5,5.0,1.64,12,1801.99
36921,Desktop,HP,HP Arena QFF,2022,Windows,ATX,Intel,Intel i5-10285,3,12,24,2.8,3.7,Intel,Arc A380,2,0,16,Hybrid,1024,1,Mini-LED,27.0,3840x2160,120,0,0,550,Wi-Fi 6,5.2,10.0,24,1379.99
20807,Desktop,ASUS,ASUS Cube 9OO,2023,Windows,ATX,Intel,Intel i7-10923,5,16,32,3.2,4.0,Intel,Arc A770,5,0,96,NVMe,512,2,LED,24.0,1920x1080,120,0,0,550,Wi-Fi 6,5.2,15.0,36,1648.99
29323,Laptop,Dell,Dell Think U6G,2018,macOS,Mainstream,Intel,Intel i5-14252,2,6,12,2.2,3.1,NVIDIA,RTX 30 50,1,4,8,SSD,512,1,LED,14.0,2560x1600,60,60,120,0,Wi-Fi 6E,5.1,1.57,24,1398.99
48297,Desktop,Acer,Acer Station ZCW,2021,Windows,SFF,Intel,Intel i7-12845,5,18,36,3.2,4.3,AMD,RX 5000 90,6,16,96,Hybrid,1024,4,LED,32.0,2560x1440,165,0,0,750,Wi-Fi 6,5.2,16.0,48,2424.99
88042,Desktop,Samsung,Samsung Arena IJQ,2022,Windows,Micro-ATX,Intel,Intel i5-13605,3,8,14,2.8,3.8,NVIDIA,RTX 30 60,2,6,16,Hybrid,1024,1,VA,27.0,2560x1440,60,0,0,1000,Wi-Fi 5,5.2,13.0,12,1570.99
151,Desktop,Apple,Apple Forge W6B,2022,Windows,Mini-ITX,Apple,Apple M2 Max,2,6,6,2.6,3.6,Apple,Apple Integrated,2,4,16,NVMe,2048,2,LED,24.0,2560x1440,144,0,0,550,Wi-Fi 5,5.2,10.0,24,1779.99
32495,Laptop,Apple,Apple Nitro JVV,2021,Windows,Ultrabook,Apple,Apple M2 Max,4,12,12,2.6,3.5,Apple,Apple Integrated,3,0,40,Hybrid,256,1,OLED,15.6,1920x1080,144,90,120,0,Wi-Fi 6,4.2,1.5,24,2630.99
12734,Desktop,Apple,Apple Station ORO,2024,Windows,Full-Tower,Apple,Apple M1,2,6,6,2.6,3.6,Apple,Apple Integrated,3,4,16,Hybrid,512,2,OLED,27.0,1920x1080,60,0,0,850,Wi-Fi 5,5.2,9.0,24,1929.99
22493,Desktop,ASUS,ASUS Strix USS,2022,Windows,Micro-ATX,Intel,Intel i5-11824,2,8,16,2.6,3.6,Apple,Apple Integrated,1,0,8,NVMe,512,2,OLED,27.0,3440x1440,60,0,0,750,Wi-Fi 5,5.1,5.0,12,1511.99
99474,Laptop,Apple,Apple Legion ZWB,2020,Windows,Workstation,Apple,Apple M3 Pro,5,16,16,2.8,3.6,Apple,Apple Integrated,4,2,64,SSD,1024,1,OLED,15.6,3840x2160,144,80,240,0,Wi-Fi 6,5.2,1.3,12,3283.99
95296,Laptop,Samsung,Samsung Pro WXE,2024,Windows,Gaming,AMD,AMD Ryzen 7 6457,4,14,28,2.6,3.5,Apple,Apple Integrated,4,6,64,SSD,2048,1,QLED,14.0,1920x1080,60,80,120,0,Wi-Fi 6,5.1,0.97,24,1900.99
4505,Laptop,Dell,Dell Pro JST,2023,Windows,Workstation,AMD,AMD Ryzen 7 3483,5,16,32,2.8,3.7,NVIDIA,RTX 40 70,3,8,64,SSD,512,1,QLED,16.0,1920x1080,90,56,65,0,Wi-Fi 6,5.1,1.73,12,2278.99
2644,Laptop,Apple,Apple Zen KB9,2025,Windows,Gaming,Apple,Apple M2,1,4,4,2.0,2.9,Apple,Apple Integrated,1,4,8,HDD,512,1,QLED,14.0,2880x1800,90,60,120,0,Wi-Fi 6,5.2,1.37,12,1638.99
9983,Laptop,Acer,Acer Pro CGH,2024,Windows,Mainstream,Intel,Intel i9-14774,6,26,52,3.0,3.9,AMD,RX 6000 90,6,16,128,SSD,1024,1,LED,17.3,2880x1800,60,56,120,0,Wi-Fi 5,5.1,1.64,48,2874.99
71097,Desktop,Gigabyte,Gigabyte Pro 0I9,2024,Windows,Full-Tower,AMD,AMD Ryzen 7 5393,4,16,32,3.0,4.0,NVIDIA,RTX 40 80 Ti,5,12,64,Hybrid,512,2,IPS,27.0,3440x1440,60,0,0,1200,Wi-Fi 6,5.3,9.0,24,1717.99
59725,Laptop,Lenovo,Lenovo Slim CE8,2021,macOS,Ultrabook,AMD,AMD Ryzen 5 5284,3,8,16,2.4,3.3,Intel,Arc A700,4,4,32,NVMe,1024,1,IPS,16.0,1920x1080,120,90,90,0,Wi-Fi 6E,5.2,1.33,24,2204.99
81267,Desktop,Acer,Acer Forge YKG,2022,Windows,Mini-ITX,Intel,Intel i5-10880,3,10,20,2.8,3.8,Intel,Arc B700,4,4,32,SSD,2048,2,VA,27.0,2560x1440,60,0,0,750,Wi-Fi 5,5.2,9.0,24,1709.99
94850,Desktop,Dell,Dell Strix BCQ,2020,Linux,Micro-ATX,Intel,Intel i7-10328,4,12,24,3.0,3.9,NVIDIA,RTX 40 80,4,10,64,SSD,256,2,LED,27.0,1920x1080,90,0,0,650,Wi-Fi 6,5.2,8.0,24,1458.99
54944,Laptop,Dell,Dell Zen CCQ,2025,macOS,Gaming,Intel,Intel i7-12404,4,14,28,2.6,3.4,AMD,RX 6000 80,4,10,64,NVMe,512,1,LED,14.0,1920x1080,90,99,90,0,Wi-Fi 5,5.0,1.87,12,2496.99
64380,Laptop,Apple,Apple Pro 7N1,2025,Windows,Mainstream,Apple,Apple M2 Pro,2,6,6,2.2,3.2,Apple,Apple Integrated,1,0,8,NVMe,512,1,IPS,15.6,1920x1080,60,80,65,0,Wi-Fi 7,5.1,2.0,24,1296.99
66140,Desktop,HP,HP Think 6FP,2023,Windows,ATX,AMD,AMD Ryzen 5 7480,2,6,12,2.6,3.5,AMD,RX 6000 60,2,6,16,NVMe,512,1,VA,32.0,2560x1440,60,0,0,850,Wi-Fi 6,5.2,13.0,12,1356.99
19070,Laptop,Dell,Dell Zen PX5,2022,Linux,Gaming,Intel,Intel i7-12118,4,12,24,2.6,3.6,NVIDIA,RTX 30 70,3,8,32,SSD,1024,1,Mini-LED,14.0,1920x1080,144,80,120,0,Wi-Fi 5,5.1,1.57,24,1842.99
82688,Laptop,Apple,Apple Slim OLW,2020,Windows,Gaming,Apple,Apple M3,5,18,18,2.8,3.9,Apple,Apple Integrated,4,2,64,NVMe,512,1,LED,15.6,2560x1600,60,60,65,0,Wi-Fi 6E,5.2,1.5,24,3192.99
11293,Laptop,Acer,Acer Nitro Q1N,2021,Windows,Ultrabook,Intel,Intel i7-11927,4,14,28,2.6,3.4,NVIDIA,RTX 40 70,3,8,32,NVMe,1024,1,LED,15.6,1920x1080,120,70,65,0,Wi-Fi 6,5.0,1.3,12,1889.99
25352,Desktop,HP,HP Arena LLS,2022,macOS,Micro-ATX,Intel,Intel i3-14252,1,8,16,2.4,3.5,NVIDIA,RTX 30 50,1,4,8,SSD,1024,3,Mini-LED,24.0,3440x1440,120,0,0,550,Wi-Fi 6,5.0,6.0,12,1763.99
49758,Laptop,Lenovo,Lenovo Zen BRZ,2018,macOS,Gaming,AMD,AMD Ryzen 7 7365,4,12,22,2.6,3.6,NVIDIA,RTX 40 80,4,10,64,SSD,256,1,QLED,16.0,2560x1600,120,70,45,0,Wi-Fi 6E,5.2,1.73,12,2439.99
34502,Laptop,Dell,Dell Legion BTF,2025,Windows,Ultrabook,Intel,Intel i7-13893,4,12,24,2.6,3.6,Apple,Apple Integrated,3,0,32,NVMe,2048,2,OLED,15.6,2560x1600,60,70,90,0,Wi-Fi 6E,5.2,1.7,48,2071.99
74093,Laptop,Apple,Apple Air PSD,2024,Windows,Mainstream,Apple,Apple M3 Pro,2,6,6,2.2,3.1,Apple,Apple Integrated,1,4,8,NVMe,512,1,OLED,14.0,3840x2160,144,60,180,0,Wi-Fi 7,5.2,1.87,12,2132.99
82102,Desktop,Apple,Apple Cube 06X,2024,Windows,ATX,Apple,Apple M2,4,16,16,3.0,3.9,Apple,Apple Integrated,5,0,64,NVMe,256,1,OLED,27.0,2560x1440,144,0,0,650,Wi-Fi 6,5.2,6.0,24,2862.99
81870,Desktop,Samsung,Samsung Forge XNK,2023,Linux,ATX,Intel,Intel i3-10588,1,4,8,2.4,3.4,NVIDIA,RTX 40 50,1,4,8,HDD,256,3,LED,32.0,1920x1080,60,0,0,650,Wi-Fi 6,5.0,8.0,24,829.99
45274,Laptop,Lenovo,Lenovo Blade 1CH,2024,Linux,Gaming,AMD,AMD Ryzen 3 3567,1,6,12,2.0,3.1,NVIDIA,RTX 30 60,2,6,8,HDD,2048,2,LED,15.6,2560x1600,120,80,90,0,Wi-Fi 6E,5.1,1.7,12,1275.99
34119,Laptop,Dell,Dell Zen BRA,2024,Windows,Gaming,AMD,AMD Ryzen 5 4468,3,8,16,2.4,3.4,NVIDIA,RTX 40 70,3,8,32,SSD,512,1,QLED,15.6,2560x1600,144,56,45,0,Wi-Fi 6E,5.2,1.5,24,1980.99
45997,Desktop,Dell,Dell Forge S9F,2020,macOS,Full-Tower,Intel,Intel i5-12521,3,10,20,2.8,3.8,AMD,RX 6000 80,4,10,32,HDD,512,2,IPS,27.0,1920x1080,90,0,0,1000,Wi-Fi 5,5.2,7.0,12,1821.99
16271,Desktop,Gigabyte,Gigabyte Strix V12,2021,Linux,SFF,AMD,AMD Ryzen 9 7637,6,24,46,3.4,4.3,NVIDIA,RTX 20 90,6,16,136,NVMe,256,1,OLED,27.0,3440x1440,120,0,0,550,Wi-Fi 5,5.1,6.0,12,3185.99
15662,Desktop,Apple,Apple Strix 41Q,2022,Windows,ATX,Apple,Apple M2 Pro,2,6,6,2.6,3.5,Apple,Apple Integrated,1,0,8,NVMe,1024,1,LED,27.0,1920x1080,90,0,0,850,Wi-Fi 6,5.1,5.0,12,1308.99
6836,Laptop,Lenovo,Lenovo Pro O5N,2021,Windows,Ultrabook,AMD,AMD Ryzen 7 3703,4,12,24,2.6,3.4,NVIDIA,RTX 30 80 Ti,5,12,64,SSD,2048,2,LED,14.0,1920x1080,60,60,65,0,Wi-Fi 7,5.3,1.37,12,2353.99
74914,Laptop,Razer,Razer Blade BWY,2022,Windows,Workstation,Intel,Intel i7-10366,4,12,24,2.6,3.7,NVIDIA,RTX 30 80 Ti,5,12,64,HDD,1024,1,QLED,15.6,1920x1080,60,80,45,0,Wi-Fi 6E,5.1,1.7,12,2667.99
73281,Laptop,Apple,Apple Creator 605,2023,macOS,Ultrabook,Apple,Apple M1,3,8,8,2.4,3.4,Apple,Apple Integrated,2,0,16,NVMe,512,1,Mini-LED,15.6,1920x1080,90,70,90,0,Wi-Fi 6,5.3,1.5,24,2113.99
47294,Laptop,Gigabyte,Gigabyte Pro R0B,2023,Windows,2-in-1,Intel,Intel i5-11903,2,8,16,2.2,3.2,NVIDIA,RTX 30 50,1,4,8,NVMe,512,1,OLED,14.0,3840x2160,120,70,45,0,Wi-Fi 6E,5.1,1.87,12,1516.99
42740,Laptop,Acer,Acer Legion XJP,2019,Windows,Gaming,AMD,AMD Ryzen 7 3459,4,12,24,2.6,3.4,Apple,Apple Integrated,3,4,32,Hybrid,512,1,QLED,14.0,1920x1080,60,60,180,0,Wi-Fi 6,5.1,1.87,24,1661.99
64665,Laptop,Lenovo,Lenovo Zen 4JY,2025,macOS,Mainstream,AMD,AMD Ryzen 5 4339,2,6,12,2.2,3.3,Intel,Arc A310,1,4,8,SSD,256,2,LED,14.0,1920x1080,120,60,90,0,Wi-Fi 6E,5.2,0.97,12,1756.99
6235,Laptop,MSI,MSI Air KPX,2023,Windows,2-in-1,AMD,AMD Ryzen 7 4814,4,12,24,2.6,3.5,NVIDIA,RTX 30 70,3,8,32,HDD,256,1,LED,15.6,1920x1080,240,50,65,0,Wi-Fi 7,5.2,1.7,12,1990.99
98667,Desktop,Dell,Dell Pro T94,2024,Windows,Full-Tower,AMD,AMD Ryzen 5 6608,2,6,12,2.6,3.4,AMD,RX 7000 70,3,8,16,NVMe,1024,4,LED,27.0,2560x1440,60,0,0,300,Wi-Fi 7,5.3,8.0,12,1350.99
16801,Laptop,Samsung,Samsung Pro WQH,2024,Windows,Gaming,Intel,Intel i7-13718,4,14,28,2.6,3.5,NVIDIA,RTX 40 80,4,10,64,SSD,1024,1,OLED,13.3,3840x2160,144,56,90,0,Wi-Fi 6,5.1,1.52,12,2947.99
14731,Laptop,MSI,MSI Think QRS,2018,Windows,Ultrabook,Intel,Intel i5-11104,2,6,12,2.2,3.1,Apple,Apple Integrated,2,6,16,SSD,256,1,LED,15.6,1920x1080,90,80,90,0,Wi-Fi 6,5.3,1.5,24,1257.99
66265,Desktop,Acer,Acer Strix TB7,2022,Windows,Micro-ATX,Intel,Intel i5-13407,3,8,16,2.8,3.9,NVIDIA,RTX 30 80,4,10,32,NVMe,2048,3,OLED,27.0,2560x1440,120,0,0,650,Wi-Fi 6,4.2,6.0,24,2114.99
73789,Laptop,Acer,Acer Slim AXL,2022,Windows,Mainstream,Intel,Intel i7-11820,5,16,32,2.8,3.7,Intel,Arc A770,5,4,96,NVMe,1024,1,LED,14.0,2560x1600,60,56,90,0,Wi-Fi 6,5.2,1.37,12,1928.99
2542,Laptop,HP,HP Zen 96O,2022,Windows,Gaming,AMD,AMD Ryzen 5 5752,3,10,20,2.4,3.3,NVIDIA,RTX 40 60,2,6,16,NVMe,512,1,VA,15.6,2560x1600,120,90,45,0,Wi-Fi 6,5.0,1.7,36,1473.99
20225,Desktop,Razer,Razer Pro MOB,2024,macOS,SFF,Intel,Intel i7-10183,5,18,34,3.2,4.2,Intel,Arc A770 Limited,6,4,96,NVMe,512,3,LED,34.0,2560x1440,144,0,0,750,Wi-Fi 6E,5.3,9.0,24,2944.99
67020,Desktop,Dell,Dell Arena 97P,2018,Windows,Full-Tower,AMD,AMD Ryzen 5 3705,3,8,16,2.8,3.7,AMD,RX 7000 80,4,10,32,SSD,1024,2,OLED,24.0,3840x2160,120,0,0,750,Wi-Fi 5,5.1,7.0,36,2419.99
44062,Laptop,MSI,MSI Stealth ZDY,2025,Linux,Mainstream,Intel,Intel i5-12918,2,6,12,2.2,3.0,NVIDIA,RTX 30 60,2,6,16,SSD,1024,1,QLED,15.6,3840x2160,120,60,90,0,Wi-Fi 7,5.2,1.7,36,1737.99
43317,Laptop,HP,HP Zen EBP,2024,Windows,Mainstream,AMD,AMD Ryzen 5 5893,3,8,16,2.4,3.4,Intel,Arc A380,2,0,16,SSD,1024,1,LED,14.0,1920x1080,120,80,65,0,Wi-Fi 6E,5.3,1.17,12,1453.99
69632,Laptop,Lenovo,Lenovo Blade VYQ,2025,Windows,2-in-1,Intel,Intel i3-12899,1,4,8,2.0,2.9,AMD,RX 6000 50,1,4,8,SSD,512,1,QLED,13.3,1920x1080,120,60,120,0,Wi-Fi 5,5.3,2.82,24,1212.99
38702,Desktop,HP,HP Arena J9N,2023,Windows,SFF,AMD,AMD Ryzen 3 3323,1,4,8,2.4,3.4,AMD,RX 6000 50,1,4,8,HDD,512,3,LED,27.0,2560x1440,60,0,0,550,Wi-Fi 5,5.2,10.0,36,1021.99
16009,Desktop,Lenovo,Lenovo Creator 5VJ,2024,Windows,ATX,AMD,AMD Ryzen 3 4441,1,4,8,2.4,3.4,Intel,Arc A380,2,2,8,HDD,256,2,OLED,24.0,1920x1080,165,0,0,650,Wi-Fi 6,5.0,6.0,12,1226.99
41197,Desktop,Razer,Razer Forge H7K,2022,macOS,ATX,Intel,Intel i3-10758,1,4,8,2.4,3.3,NVIDIA,RTX 20 50,1,4,8,HDD,512,1,OLED,27.0,1920x1080,120,0,0,650,Wi-Fi 6E,5.2,8.0,48,1774.99
89447,Desktop,ASUS,ASUS Creator KW0,2025,Linux,Full-Tower,Intel,Intel i5-14363,3,10,20,2.8,3.6,NVIDIA,RTX 30 70,3,8,32,NVMe,512,3,IPS,24.0,1920x1080,60,0,0,450,Wi-Fi 7,5.0,8.0,24,1330.99
63473,Laptop,Samsung,Samsung Air I8I,2020,Windows,Ultrabook,AMD,AMD Ryzen 7 4778,4,12,24,2.6,3.4,AMD,RX 7000 70,3,8,32,NVMe,2048,1,OLED,15.6,1920x1080,90,80,90,0,Wi-Fi 6,5.3,1.1,12,2107.99
22882,Laptop,Dell,Dell Think EIT,2023,ChromeOS,Workstation,Intel,Intel i7-11694,5,16,32,2.8,3.9,AMD,RX 7000 80,4,10,64,SSD,1024,1,OLED,14.0,3840x2160,120,90,90,0,Wi-Fi 6,5.2,1.87,24,3096.99
49870,Laptop,ASUS,ASUS Think P0C,2023,macOS,Ultrabook,Intel,Intel i5-13930,3,8,16,2.4,3.5,NVIDIA,RTX 40 50,1,4,16,NVMe,256,1,LED,17.3,1920x1080,60,56,120,0,Wi-Fi 6E,5.0,1.44,12,1495.99
39966,Laptop,ASUS,ASUS Zen LWY,2023,macOS,Gaming,Intel,Intel i5-11424,2,6,12,2.2,3.2,NVIDIA,RTX 40 70,3,8,16,Hybrid,1024,1,LED,14.0,1920x1080,60,70,120,0,Wi-Fi 6E,5.0,1.57,48,1714.99
54900,Desktop,Gigabyte,Gigabyte Forge F1G,2021,Windows,Full-Tower,Intel,Intel i7-11528,5,16,32,3.2,4.0,NVIDIA,RTX 30 80 Ti,5,12,96,NVMe,1024,1,OLED,32.0,3440x1440,60,0,0,750,Wi-Fi 6E,4.2,9.0,36,2616.99
48184,Desktop,Acer,Acer Cube VXI,2020,macOS,ATX,AMD,AMD Ryzen 7 3241,4,12,22,3.0,3.8,NVIDIA,RTX 40 80,4,10,64,SSD,1024,4,OLED,27.0,2560x1440,60,0,0,650,Wi-Fi 7,5.0,8.0,12,2223.99
17150,Desktop,Samsung,Samsung Cube 5SJ,2022,Windows,ATX,AMD,AMD Ryzen 5 6612,2,8,16,2.6,3.6,Intel,Arc A580,3,0,16,NVMe,512,4,IPS,24.0,1920x1080,60,0,0,300,Wi-Fi 6,4.2,8.0,12,1319.99
35805,Desktop,HP,HP Pro SGL,2025,Windows,ATX,AMD,AMD Ryzen 7 4461,5,16,32,3.2,4.2,NVIDIA,RTX 30 90,6,16,96,NVMe,2048,2,Mini-LED,27.0,3840x2160,144,0,0,650,Wi-Fi 6E,5.0,4.0,24,2891.99
47104,Desktop,HP,HP Cube Y9D,2025,Windows,ATX,AMD,AMD Ryzen 3 4782,1,4,8,2.4,3.5,NVIDIA,RTX 40 50,1,4,8,NVMe,256,1,QLED,32.0,3840x2160,120,0,0,550,Wi-Fi 6E,5.1,8.0,12,1314.99
80430,Desktop,Lenovo,Lenovo Pro SOS,2023,Windows,ATX,Intel,Intel i7-14765,4,12,24,3.0,4.0,NVIDIA,RTX 40 80,4,10,64,SSD,512,3,IPS,32.0,3440x1440,90,0,0,750,Wi-Fi 6,4.2,5.0,12,1994.99
84746,Laptop,Dell,Dell Zen Z7N,2023,Windows,2-in-1,AMD,AMD Ryzen 5 3339,2,6,12,2.2,3.0,NVIDIA,RTX 30 60,2,6,16,SSD,1024,1,Mini-LED,17.3,1920x1080,90,56,65,0,Wi-Fi 6E,5.0,1.44,48,1515.99
26864,Laptop,Dell,Dell Slim 1HQ,2022,Windows,Workstation,Intel,Intel i7-10154,5,16,32,2.8,3.7,NVIDIA,RTX 30 80 Ti,5,12,96,SSD,2048,2,IPS,17.3,1920x1080,60,80,45,0,Wi-Fi 6,5.2,2.14,24,2372.99
52071,Laptop,Lenovo,Lenovo Nitro 8NW,2019,Windows,Ultrabook,AMD,AMD Ryzen 7 4511,5,16,32,2.8,3.7,NVIDIA,RTX 40 80 Ti,5,12,96,NVMe,4096,1,QLED,15.6,2560x1600,60,60,120,0,Wi-Fi 6,5.0,2.0,12,2746.99
31372,Desktop,HP,HP Pro QFD,2018,Windows,ATX,Intel,Intel i7-11235,4,12,24,3.0,3.8,NVIDIA,RTX 40 80,4,10,64,NVMe,512,2,IPS,27.0,3440x1440,90,0,0,750,Wi-Fi 6,5.0,9.0,36,2017.99
